n,k,m,f_id,tb,function_seed,embedding_seed,dataset_seed,k_max_used,F0_size,F1_size,d,support_true,signs_true,antichain_masks,antichain_sets,sigma_weight,support_predicted,signs_predicted,restarts,solution_found
50,6,32,10,1,61244,6101284,610504435,10,8,24,192,"[41,23,37,40,8,29]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",6,"[14,19,22,28,37,46]","[-1,1,-1,-1,-1,1]",0,True
50,6,32,10,2,61244,6101284,610504436,10,5,27,135,"[41,23,37,40,8,29]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",8,"[0,4,8,17,19,28,31,38]","[1,-1,-1,-1,-1,-1,-1,1]",0,True
50,6,32,10,3,61244,6101284,610504437,10,4,28,112,"[41,23,37,40,8,29]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",5,"[24,40,42,47,48]","[-1,-1,1,-1,-1]",1,True
50,6,32,10,4,61244,6101284,610504438,10,7,25,175,"[41,23,37,40,8,29]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",8,"[4,21,29,30,32,42,44,45]","[-1,-1,1,1,-1,1,1,-1]",0,True
50,6,32,10,5,61244,6101284,610504439,10,8,24,192,"[41,23,37,40,8,29]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",8,"[2,9,11,14,32,44,45,49]","[-1,1,-1,1,-1,-1,-1,1]",0,True
50,6,64,10,1,61244,6101284,610507635,10,21,43,903,"[41,23,37,40,8,29]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",8,"[8,10,12,15,28,37,41,47]","[-1,1,1,1,-1,-1,1,1]",19,True
50,6,64,10,2,61244,6101284,610507636,10,15,49,735,"[41,23,37,40,8,29]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",9,"[2,3,9,19,23,31,34,38,43]","[-1,-1,-1,-1,-1,1,1,1,1]",10,True
50,6,64,10,3,61244,6101284,610507637,10,11,53,583,"[41,23,37,40,8,29]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",9,"[4,7,8,23,25,27,36,45,46]","[-1,-1,-1,-1,1,1,-1,-1,-1]",14,True
50,6,64,10,4,61244,6101284,610507638,10,9,55,495,"[41,23,37,40,8,29]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",9,"[0,5,13,15,29,34,35,37,38]","[-1,1,-1,1,1,-1,1,-1,1]",4,True
50,6,64,10,5,61244,6101284,610507639,10,20,44,880,"[41,23,37,40,8,29]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",9,"[2,4,5,24,27,31,37,40,44]","[-1,1,1,1,-1,-1,-1,-1,-1]",10,True
50,6,128,10,1,61244,6101284,610514035,10,33,95,3135,"[41,23,37,40,8,29]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",8,"[1,12,23,29,37,40,41,42]","[1,-1,-1,1,-1,-1,1,1]",62,True
50,6,128,10,2,61244,6101284,610514036,10,38,90,3420,"[41,23,37,40,8,29]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",9,"[8,18,29,31,36,37,40,41,44]","[-1,1,1,-1,1,-1,-1,1,-1]",158,True
50,6,128,10,3,61244,6101284,610514037,10,27,101,2727,"[41,23,37,40,8,29]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",10,"[4,12,14,23,29,31,37,40,43,49]","[1,1,1,-1,1,1,-1,-1,1,1]",191,True
50,6,128,10,4,61244,6101284,610514038,10,26,102,2652,"[41,23,37,40,8,29]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",9,"[8,18,23,27,29,37,40,43,48]","[-1,-1,-1,-1,1,-1,-1,1,1]",8,True
50,6,128,10,5,61244,6101284,610514039,10,36,92,3312,"[41,23,37,40,8,29]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",6,"[8,23,29,37,40,41]","[-1,-1,1,-1,-1,1]",194,True
100,6,32,10,1,61244,6101334,611004435,10,4,28,112,"[84,75,2,1,54,0]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",5,"[0,5,14,53,95]","[1,-1,-1,-1,-1]",0,True
100,6,32,10,2,61244,6101334,611004436,10,7,25,175,"[84,75,2,1,54,0]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",9,"[19,26,39,53,57,76,81,84,90]","[-1,-1,-1,1,-1,-1,-1,1,-1]",0,True
100,6,32,10,3,61244,6101334,611004437,10,10,22,220,"[84,75,2,1,54,0]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",8,"[8,20,47,49,53,63,82,99]","[1,1,1,-1,-1,1,1,1]",0,True
100,6,32,10,4,61244,6101334,611004438,10,4,28,112,"[84,75,2,1,54,0]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",6,"[0,2,6,8,9,45]","[1,-1,-1,-1,1,1]",0,True
100,6,32,10,5,61244,6101334,611004439,10,6,26,156,"[84,75,2,1,54,0]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",9,"[14,41,42,47,55,59,60,61,70]","[-1,-1,-1,1,1,-1,1,1,1]",0,True
100,6,64,10,1,61244,6101334,611007635,10,11,53,583,"[84,75,2,1,54,0]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",10,"[1,2,10,23,25,28,71,74,95,98]","[-1,-1,-1,-1,1,-1,-1,-1,-1,-1]",4,True
100,6,64,10,2,61244,6101334,611007636,10,13,51,663,"[84,75,2,1,54,0]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",8,"[1,2,8,17,27,65,69,74]","[-1,-1,1,1,1,-1,1,-1]",1,True
100,6,64,10,3,61244,6101334,611007637,10,11,53,583,"[84,75,2,1,54,0]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",9,"[0,2,14,15,19,22,59,77,83]","[1,-1,-1,-1,1,-1,-1,1,-1]",0,True
100,6,64,10,4,61244,6101334,611007638,10,14,50,700,"[84,75,2,1,54,0]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",7,"[0,2,54,58,68,88,91]","[1,-1,-1,-1,-1,-1,-1]",6,True
100,6,64,10,5,61244,6101334,611007639,10,8,56,448,"[84,75,2,1,54,0]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",9,"[15,20,32,38,44,78,85,90,96]","[1,-1,1,-1,1,1,-1,1,1]",10,True
100,6,128,10,1,61244,6101334,611014035,10,33,95,3135,"[84,75,2,1,54,0]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",10,"[0,1,2,7,23,31,51,54,75,94]","[1,-1,-1,-1,1,-1,1,-1,-1,1]",27789,True
100,6,128,10,2,61244,6101334,611014036,10,29,99,2871,"[84,75,2,1,54,0]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",7,"[0,1,2,13,41,54,75]","[1,-1,-1,1,-1,-1,-1]",5384,True
100,6,128,10,3,61244,6101334,611014037,10,33,95,3135,"[84,75,2,1,54,0]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",6,"[0,1,2,54,75,84]","[1,-1,-1,-1,-1,1]",7089,True
100,6,128,10,4,61244,6101334,611014038,10,24,104,2496,"[84,75,2,1,54,0]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",10,"[1,2,17,19,34,38,40,75,83,84]","[-1,-1,-1,-1,1,1,1,-1,1,1]",7415,True
100,6,128,10,5,61244,6101334,611014039,10,29,99,2871,"[84,75,2,1,54,0]","[1,-1,-1,-1,-1,1]","[6,18,24,40,35,20,36,5,49,11,12]","[[1,2],[1,4],[3,4],[3,5],[0,1,5],[2,4],[2,5],[0,2],[0,4,5],[0,1,3],[2,3]]",8,"[0,1,2,34,54,75,81,86]","[1,-1,-1,-1,-1,-1,1,1]",7307,True
10,6,32,11,1,61245,6111244,611104435,10,18,14,252,"[7,3,1,8,5,9]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",7,"[0,1,2,4,5,6,9]","[-1,-1,-1,-1,-1,1,1]",0,True
10,6,32,11,2,61245,6111244,611104436,10,13,19,247,"[7,3,1,8,5,9]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",6,"[2,3,5,6,7,8]","[1,1,-1,1,1,1]",0,True
10,6,32,11,3,61245,6111244,611104437,10,12,20,240,"[7,3,1,8,5,9]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",5,"[0,1,2,3,5]","[-1,-1,1,1,-1]",0,True
10,6,32,11,4,61245,6111244,611104438,10,17,15,255,"[7,3,1,8,5,9]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",6,"[1,3,4,6,7,8]","[-1,1,-1,1,1,1]",0,True
10,6,32,11,5,61245,6111244,611104439,10,10,22,220,"[7,3,1,8,5,9]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",5,"[1,3,5,7,9]","[-1,1,-1,1,1]",0,True
10,6,64,11,1,61245,6111244,611107635,10,29,35,1015,"[7,3,1,8,5,9]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",6,"[1,3,5,7,8,9]","[-1,1,-1,1,1,1]",0,True
10,6,64,11,2,61245,6111244,611107636,10,25,39,975,"[7,3,1,8,5,9]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",6,"[1,3,5,7,8,9]","[-1,1,-1,1,1,1]",0,True
10,6,64,11,3,61245,6111244,611107637,10,29,35,1015,"[7,3,1,8,5,9]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",8,"[0,1,2,5,6,7,8,9]","[-1,-1,1,-1,-1,1,1,1]",0,True
10,6,64,11,4,61245,6111244,611107638,10,32,32,1024,"[7,3,1,8,5,9]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",6,"[1,3,5,7,8,9]","[-1,1,-1,1,1,1]",0,True
10,6,64,11,5,61245,6111244,611107639,10,40,24,960,"[7,3,1,8,5,9]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",6,"[1,3,5,7,8,9]","[-1,1,-1,1,1,1]",0,True
10,6,128,11,1,61245,6111244,611114035,10,66,62,4092,"[7,3,1,8,5,9]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",6,"[1,3,5,7,8,9]","[-1,1,-1,1,1,1]",0,True
10,6,128,11,2,61245,6111244,611114036,10,57,71,4047,"[7,3,1,8,5,9]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",6,"[1,3,5,7,8,9]","[-1,1,-1,1,1,1]",0,True
10,6,128,11,3,61245,6111244,611114037,10,73,55,4015,"[7,3,1,8,5,9]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",6,"[1,3,5,7,8,9]","[-1,1,-1,1,1,1]",0,True
10,6,128,11,4,61245,6111244,611114038,10,63,65,4095,"[7,3,1,8,5,9]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",6,"[1,3,5,7,8,9]","[-1,1,-1,1,1,1]",0,True
10,6,128,11,5,61245,6111244,611114039,10,60,68,4080,"[7,3,1,8,5,9]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",6,"[1,3,5,7,8,9]","[-1,1,-1,1,1,1]",0,True
50,6,32,11,1,61245,6111284,611504435,10,17,15,255,"[6,14,5,37,33,4]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",8,"[5,7,8,11,17,27,34,42]","[-1,1,1,-1,1,1,-1,1]",2,True
50,6,32,11,2,61245,6111284,611504436,10,15,17,255,"[6,14,5,37,33,4]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",6,"[5,6,14,16,23,48]","[-1,1,1,-1,-1,1]",0,True
50,6,32,11,3,61245,6111284,611504437,10,18,14,252,"[6,14,5,37,33,4]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",7,"[11,12,22,31,32,34,35]","[-1,-1,-1,-1,1,1,-1]",0,True
50,6,32,11,4,61245,6111284,611504438,10,18,14,252,"[6,14,5,37,33,4]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",8,"[6,9,13,17,19,23,30,41]","[1,-1,-1,-1,1,1,1,1]",0,True
50,6,32,11,5,61245,6111284,611504439,10,14,18,252,"[6,14,5,37,33,4]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",9,"[0,1,3,7,19,26,41,45,47]","[-1,-1,-1,-1,-1,1,-1,1,-1]",0,True
50,6,64,11,1,61245,6111284,611507635,10,28,36,1008,"[6,14,5,37,33,4]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",9,"[4,5,6,7,10,35,37,39,44]","[1,-1,1,-1,-1,-1,1,1,1]",19,True
50,6,64,11,2,61245,6111284,611507636,10,38,26,988,"[6,14,5,37,33,4]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",10,"[2,4,5,28,30,32,34,35,46,47]","[-1,1,-1,1,1,1,1,-1,-1,1]",0,True
50,6,64,11,3,61245,6111284,611507637,10,33,31,1023,"[6,14,5,37,33,4]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",10,"[1,4,6,7,14,21,25,38,42,45]","[-1,1,1,1,1,-1,1,1,1,-1]",2,True
50,6,64,11,4,61245,6111284,611507638,10,26,38,988,"[6,14,5,37,33,4]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",7,"[4,5,6,25,33,37,41]","[1,-1,1,-1,-1,1,-1]",6,True
50,6,64,11,5,61245,6111284,611507639,10,27,37,999,"[6,14,5,37,33,4]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",8,"[3,5,9,24,38,43,45,47]","[-1,-1,1,-1,-1,1,-1,-1]",3,True
50,6,128,11,1,61245,6111284,611514035,10,56,72,4032,"[6,14,5,37,33,4]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",9,"[2,4,5,6,9,14,37,39,41]","[1,1,-1,1,-1,1,1,-1,1]",557,True
50,6,128,11,2,61245,6111284,611514036,10,71,57,4047,"[6,14,5,37,33,4]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",9,"[1,4,5,6,11,14,29,33,38]","[1,1,-1,1,-1,1,1,-1,1]",57,True
50,6,128,11,3,61245,6111284,611514037,10,63,65,4095,"[6,14,5,37,33,4]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",6,"[4,5,6,14,33,37]","[1,-1,1,1,-1,1]",36,True
50,6,128,11,4,61245,6111284,611514038,10,62,66,4092,"[6,14,5,37,33,4]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",6,"[4,5,6,14,33,37]","[1,-1,1,1,-1,1]",442,True
50,6,128,11,5,61245,6111284,611514039,10,65,63,4095,"[6,14,5,37,33,4]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",10,"[1,4,5,6,14,20,21,26,37,44]","[1,1,-1,1,1,-1,-1,1,1,-1]",93,True
100,6,32,11,1,61245,6111334,612004435,10,17,15,255,"[28,11,99,21,14,83]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",7,"[0,28,42,44,49,63,94]","[-1,1,-1,-1,1,-1,1]",0,True
100,6,32,11,2,61245,6111334,612004436,10,17,15,255,"[28,11,99,21,14,83]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",9,"[28,29,31,33,66,70,81,84,85]","[1,-1,1,-1,1,-1,1,1,1]",0,True
100,6,32,11,3,61245,6111334,612004437,10,20,12,240,"[28,11,99,21,14,83]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",9,"[12,26,42,52,57,81,86,98,99]","[-1,1,-1,1,-1,1,-1,1,-1]",1,True
100,6,32,11,4,61245,6111334,612004438,10,17,15,255,"[28,11,99,21,14,83]","[1,1,-1,1,-1,1]","[58,37,21,57,19,30,11,38,13,44,7,35,52]","[[1,3,4,5],[0,2,5],[0,2,4],[0,3,4,5],[0,1,4],[1,2,3,4],[0,1,3],[1,2,5],[0,2,3],[2,3,5],[0,1,2],[0,1,5],[2,4,5]]",8,"[16,17,20,29,31,92,94,99]","[-1,1,-1,1,-1,-1,-1,1]",0,True
